local_id,paper_id,title,year,first_author,institution,country,venue,subtopic,citations,references,n_authors,author_share
P2440,https://openalex.org/W4399049252,EXAMINING THE ROLE OF CHATGPT IN THE EVALUATION OF SCIENTIFIC ABSTRACTS,2024.0,J Cavanagh,Massachusetts Institute Of Technology,US,British journal of surgery,Artificial Intelligence in Healthcare and Education,0.0,0.0,9.0,0.1111111111111111
P2441,https://openalex.org/W4406957175,Do artificial intelligence methods in echocardiography know when closer human scrutiny is needed?,2025.0,T Ng,Imperial College London,GB,European Heart Journal - Cardiovascular Imaging,Artificial Intelligence in Healthcare and Education,0.0,0.0,15.0,0.0666666666666666
P2443,https://openalex.org/W3175990269,Can Intelligence Be Appropriated,2020.0,Kate Lebedeva,University College London,GB,Unknown,Machine Learning and Data Classification,0.0,0.0,1.0,1.0
P2446,https://openalex.org/W3198357535,Ethical Applications of Artificial Intelligence: Evidence from Veterans' Health Research,2021.0,Christos Makridis,Stanford University,US,SSRN Electronic Journal,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
P2448,https://openalex.org/W3203838555,Introduction to the special issue on artificial intelligence in musculoskeletal radiology,2021.0,Connie Y. Chang,Harvard University,US,Skeletal Radiology,Artificial Intelligence in Healthcare and Education,0.0,0.0,2.0,0.5
P2449,https://openalex.org/W4408822609,Towards determining clinical factors influencing critical structure identification using Artificial Intelligence,2025.0,Isaac Tranter-Entwistle,University Of Otago,NZ,HPB,Artificial Intelligence in Healthcare and Education,0.0,31.0,11.0,0.0909090909090909
P2450,https://openalex.org/W4205335509,Developing Deep Learning Models for the Classification of Pediatric Elbow Radiographic Abnormalities of Comparable Performance to Physicians: Strategies for Model Optimization With Small Sized Development Sets,2022.0,Mark B. Tan,Singapore General Hospital,SG,Research Square (Research Square),Artificial Intelligence in Healthcare and Education,0.0,13.0,5.0,0.2
P2451,https://openalex.org/W3192537306,How Much Can Potential Jurors Tell Us About Liability for Medical Artificial Intelligence,2021.0,W. Nicholson Price Ii,Harvard University,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,3.0,0.3333333333333333
P2453,https://openalex.org/W4387639649,Evidence on the Utility and Limitations of Artificial Intelligence for Predicting Personalized Disease Prognosis and Treatment Decisions,2023.0,Jason C. Hsu,Taipei Medical University,TW,Unknown,Artificial Intelligence in Healthcare,0.0,17.0,2.0,0.5
P2457,https://openalex.org/W4386561394,Starting an artificial intelligence program in cardiology,2023.0,Addison Gearhart,Boston Children'S Hospital,US,Elsevier eBooks,Artificial Intelligence in Healthcare and Education,0.0,7.0,2.0,0.5
P2459,https://openalex.org/W4404820691,Evaluation of an artificial intelligence model for identification of obstructive hydrocephalus on computed tomography of the head,2024.0,James Hillis,Massachusetts General Hospital,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,11.0,15.0,0.0666666666666666
P2464,https://openalex.org/W4399855180,Empowering Early Career Neurosurgeons in the Critical Appraisal of Artificial Intelligence and Machine Learning: the Design and Evaluation of a Pilot Course,2024.0,Arif Hanafi Bin Jalal,National Hospital For Neurology And Neurosurgery,GB,Unknown,Artificial Intelligence in Healthcare and Education,0.0,12.0,10.0,0.1
P2465,https://openalex.org/W2979542347,Assessing the Efficacy of Clinical Sentiment Analysis and Topic Extraction in Psychiatric Readmission Risk Prediction,2019.0,Elena Alvarez-Mellado,Brandeis University,US,Unknown,Machine Learning in Healthcare,0.0,17.0,8.0,0.125
P2466,https://openalex.org/W4395055039,Message from the General Chairs,2024.0,Fabio Catania,The Howard Foundation,GB,Unknown,Artificial Intelligence in Healthcare and Education,0.0,0.0,14.0,0.0714285714285714
P2469,https://openalex.org/W4311184632,Proceedings of the 11th Workshop on Natural Language Processing for Computer-Assisted Language Learning (NLP4CALL 2022),2022.0,Christopher Bryant,University Of Tübingen,DE,Linköping electronic conference proceedings,Natural Language Processing Techniques,0.0,233.0,16.0,0.0625
P2470,https://openalex.org/W3199731289,Artificial Intelligence and Healthcare Ethics,2021.0,Aakanksha Rana,Brigham And Women'S Hospital,US,Unknown,Artificial Intelligence in Healthcare and Education,0.0,16.0,3.0,0.3333333333333333
P2472,https://openalex.org/W4410479399,Artificial Intelligence and Machine Learning to Improve Evidence Synthesis Production Efficiency: An Observational Study of Resource Use and Time‐to‐Completion,2025.0,Christopher James Rose,Norwegian Institute Of Public Health,NO,Cochrane Evidence Synthesis and Methods,Artificial Intelligence in Healthcare and Education,0.0,37.0,7.0,0.1428571428571428
P2473,https://openalex.org/W4403101194,"Exploration of bioinformatic domain based on data mining, reaction and enzyme promiscuity predictions",2024.0,Chonghuan Zhang,University Of Cambridge,GB,Unknown,Machine Learning in Bioinformatics,0.0,0.0,3.0,0.3333333333333333
P2475,https://openalex.org/W3125961864,The Stakes of Uncertainty: Developing and Integrating Machine Learning in Clinical Care,2018.0,Madeleine Clare Elish,University Of Oxford,GB,SSRN Electronic Journal,Artificial Intelligence in Healthcare and Education,0.0,0.0,1.0,1.0
P2477,https://openalex.org/W4213434744,Development and Validation of an Artificial Intelligence Model for a Better Prediction of Hepatocellular Cancer Recurrence after Transplantation: A Retrospective International Study,2022.0,Quirino Lai,Sapienza University Of Rome,IT,SSRN Electronic Journal,Artificial Intelligence in Healthcare,0.0,0.0,20.0,0.05
P2481,https://openalex.org/W2912912676,FrameIt: Ontology Discovery for Noisy User-Generated Text,2018.0,Dan Iter,Stanford University,US,Unknown,Natural Language Processing Techniques,0.0,40.0,3.0,0.3333333333333333
P2485,https://openalex.org/W4229014478,Exact Paired-Permutation Testing for Structured Test Statistics,2022.0,Ran Zmigrod,Eth Zurich,CH,Proceedings of the 2022 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,Natural Language Processing Techniques,0.0,18.0,3.0,0.3333333333333333
P2486,https://openalex.org/W4410133572,Kinetic predictions for SN2 reactions using the BERT architecture: Comparison and interpretation.,2025.0,Chloe Wilson,University Of Oxford,GB,Unknown,Machine Learning in Materials Science,0.0,0.0,8.0,0.125
P2488,https://openalex.org/W4409212503,Kinetic predictions for SN2 reactions using the BERT architecture: Comparison and interpretation.,2025.0,Chloe Wilson,University Of Oxford,GB,Unknown,Machine Learning in Materials Science,0.0,0.0,8.0,0.125
P2489,https://openalex.org/W4409345283,Kinetic predictions for SN2 reactions using the BERT architecture: Comparison and interpretation.,2025.0,Chloe Wilson,University Of Oxford,GB,Unknown,Machine Learning in Materials Science,0.0,0.0,8.0,0.125
P2490,https://openalex.org/W4403821905,Digitisation of electrocardiographic images enable artificial intelligence-based mortality prediction,2024.0,K Patlatzoglou,Imperial College London,GB,European Heart Journal,Machine Learning in Healthcare,0.0,0.0,8.0,0.125
P2491,https://openalex.org/W3088428855,Imitation learning for structured prediction in natural language processing,2017.0,Andreas Vlachos,University Of Sheffield,GB,Conference of the European Chapter of the Association for Computational Linguistics,Natural Language Processing Techniques,0.0,10.0,3.0,0.3333333333333333
P2493,https://openalex.org/W3176930446,Working with Data from Real-World Corpora: A Case Study on Identifying Issues and Using Scalable Solutions,2020.0,Itamar Shatz,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,0.0,0.0,1.0,1.0
P2495,https://openalex.org/W4200427274,The Limits of Annotation in Machine Learning a Documents Hohfeldian Legal Entities,2021.0,Ahmed Izzidien,University Of Cambridge,GB,Unknown,Natural Language Processing Techniques,0.0,4.0,1.0,1.0
P2496,https://openalex.org/W3100220028,Subcategorization frame identification for learner English,2020.0,Yan Huang,University Of Cambridge,GB,International Journal of Corpus Linguistics,Natural Language Processing Techniques,0.0,57.0,4.0,0.25
P2497,https://openalex.org/W4210419320,"Technology-Enabled, Evidence-Driven, and Patient-Centered: The Way Forward for Regulating Software as a Medical Device (Preprint)",2021.0,Jane Elizabeth Carolan,University College London,GB,Unknown,Artificial Intelligence in Healthcare and Education,0.0,6.0,5.0,0.2
P2498,https://openalex.org/W4398849242,The datasets of words and sentences for machine learning in Fig.3 and Fig. 4,2021.0,Feng Wen,National University Of Singapore,SG,Harvard Dataverse,Natural Language Processing Techniques,0.0,0.0,1.0,1.0
P2499,https://openalex.org/W3090421079,Bayesian networks: Making the most of a history,2020.0,Rami Abbass,Imperial College London,GB,The Clinical Teacher,Machine Learning in Healthcare,0.0,10.0,3.0,0.3333333333333333
P2500,https://openalex.org/W4404679180,Collective intelligence is needed to ensure beneficial Artificial Intelligence,2024.0,Saadi Lahlou,Institut D'Etudes Avancées Paris,FR,HAL (Le Centre pour la Communication Scientifique Directe),Artificial Intelligence in Healthcare and Education,0.0,0.0,31.0,0.032258064516129
P2501,https://openalex.org/W4413769519,Advanced Experiment Design Strategies for Drug Development,2025.0,Fanjin Wang,University College London,GB,Advanced Intelligent Discovery,Machine Learning and Algorithms,0.0,84.0,4.0,0.25
P2504,https://openalex.org/W3096708513,Fixed-Length Protein Embeddings using Contextual Lenses,2022.0,Amir Shanehsazzadeh,Harvard University Press,US,arXiv (Cornell University),Machine Learning in Bioinformatics,0.0,20.0,3.0,0.3333333333333333
P2505,https://openalex.org/W4388693375,Scalable Approach to Medical Wearable Post-Market Surveillance,2023.0,Richard M. Yoo,Stanford University,US,bioRxiv (Cold Spring Harbor Laboratory),Artificial Intelligence in Healthcare and Education,0.0,22.0,8.0,0.125
P2507,https://openalex.org/W2959849886,“Naughty AlphaGo”: Transforming the Game of Computer Go into an Emotional Tangible Playground,2019.0,Shuchang Xu,Tsinghua University,CN,Lecture notes in computer science,Artificial Intelligence in Games,0.0,12.0,4.0,0.25
P2508,https://openalex.org/W3204962886,deepQuest-py: Large and Distilled Models for Quality Estimation,2021.0,Fernando Alva-Manchego,University Of Sheffield,GB,Unknown,Natural Language Processing Techniques,0.0,35.0,6.0,0.1666666666666666
P2509,https://openalex.org/W4414743392,"Technologies, opportunities, challenges, and future directions for integrating generative artificial intelligence into medical education: a narrative review",2025.0,Junseok Kang,Korea Institute Of Radiological And Medical Sciences,KR,The Ewha Medical Journal,Artificial Intelligence in Healthcare and Education,0.0,0.0,2.0,0.5
P2511,https://openalex.org/W4404553706,Systematic construction of composite radiation therapy dataset using automated data pipeline for prognosis prediction,2024.0,June Hyuck Lim,Ajou University,KR,International Journal of Medical Informatics,Artificial Intelligence in Healthcare and Education,0.0,36.0,15.0,0.0666666666666666
P2513,https://openalex.org/W3093949908,Data and Representation for Turkish Natural Language Inference,2020.0,Emrah Budur,Boğaziçi University,TR,Unknown,Natural Language Processing Techniques,0.0,44.0,4.0,0.25
P2514,https://openalex.org/W2950718651,Similarity-Based Estimation of Word Cooccurrence Probabilities,2022.0,Ido Dagan,At&T (United States),US,arXiv (Cornell University),Natural Language Processing Techniques,0.0,0.0,3.0,0.3333333333333333
P2515,https://openalex.org/W4414752251,"A global analysis of the rise, reign, and retreat of topics in research toward sustainable platform chemicals",2025.0,Paul Tautorat,Eth Zurich,CH,Green Chemistry,Machine Learning in Materials Science,0.0,186.0,7.0,0.1428571428571428
P2516,https://openalex.org/W3129690877,Mastering Terra Mystica: Applying Self-Play to Multi-agent Cooperative Board Games,2022.0,Luis Perez,Stanford University,US,arXiv (Cornell University),Artificial Intelligence in Games,0.0,2.0,1.0,1.0
P2517,https://openalex.org/W3029104155,08. PILOT STUDY OF ARTIFICIAL INTELLIGENCE SOFTWARE FOR PATIENTS' SELF-REFERRAL TO BREAST CLINIC,2020.0,Ahsan Rao,Imperial College London,GB,European Journal of Surgical Oncology,Artificial Intelligence in Healthcare and Education,0.0,0.0,5.0,0.2
P2518,https://openalex.org/W3107199096,Maximum artificial intelligence and complete reconstruct of population-based AMI care,2020.0,S Mehta,Boston University,US,European Heart Journal,Artificial Intelligence in Healthcare and Education,0.0,0.0,15.0,0.0666666666666666
P2519,https://openalex.org/W4413389270,ChatGPT Tells Fibs About Me,2025.0,Reuben Binns,University Of Oxford,GB,Oxford University Press eBooks,Artificial Intelligence in Healthcare and Education,0.0,0.0,2.0,0.5
P2520,https://openalex.org/W4410606856,Accessible Text Descriptions for UpSet Plots,2025.0,A. Mcnutt,University Of Utah,US,Computer Graphics Forum,Natural Language Processing Techniques,0.0,49.0,9.0,0.1111111111111111
P2522,https://openalex.org/W3163441716,A Cognitive Regularizer for Language Modeling,2021.0,Jason Wei,Google (United States),US,arXiv (Cornell University),Natural Language Processing Techniques,0.0,44.0,3.0,0.3333333333333333
P2524,https://openalex.org/W4413137421,Generative Artificial Intelligence Tools in Medical Research (GAMER): Protocol for a Scoping Review and Development of Reporting Guidelines,2025.0,Xufei Luo,Chinese Academy Of Medical Sciences & Peking Union Medical College,CN,JMIR Research Protocols,Artificial Intelligence in Healthcare and Education,0.0,14.0,6.0,0.1666666666666666
P2525,https://openalex.org/W3176466019,A Practical &amp; Unified Notation for Information-Theoretic Quantities in ML,2022.0,Andreas Kirsch,University Of Oxford,GB,arXiv (Cornell University),Machine Learning and Algorithms,0.0,18.0,2.0,0.5
P2526,https://openalex.org/W3210234834,Quantification of BERT Diagnosis Generalizability Across Medical Specialties Using Semantic Dataset Distance.,2021.0,Khambete Mp,Massachusetts Institute Of Technology,US,American Medical Informatics Association Annual Symposium,Artificial Intelligence in Healthcare and Education,0.0,0.0,4.0,0.25
